"Name","Time","Link","Rating"
"Luke Grundvig","30:23.2","https://www.tfrrs.org/athletes/7988659/BYU/Luke__Grundvig.html","1046.6271302677658"
"Garrett Winter","30:23.3","https://www.tfrrs.org/athletes/8235129/Virginia_Tech/Garrett_Winter.html","1046.5123276100774"
"Josphat Meli","30:23.4","https://www.tfrrs.org/athletes/9192084/Washington_State/Josphat_Meli.html","1046.3975438401005"
"Quinn Parrish","30:23.6","https://www.tfrrs.org/athletes/8899849/Georgetown_DC/Quinn_Parrish.html","1046.1680329467094"
"Conner Rutherford","30:23.9","https://www.tfrrs.org/athletes/8587412/Georgia/Conner_Rutherford.html","1045.823908160918"
"Collins Kiprop Kipngok","30:24.2","https://www.tfrrs.org/athletes/8895220/Kentucky/Collins_Kiprop_Kipngok.html","1045.4799531409635"
"Matteo Rosio","30:24.4","https://www.tfrrs.org/athletes/8610658/Butler/Matteo_Rosio.html","1045.2507440535426"
"Kai Connor","30:25.3","https://www.tfrrs.org/athletes/8655831/Alabama/Kai_Connor_.html","1044.2202353722098"
"Bryce Gilmore","30:25.6","https://www.tfrrs.org/athletes/8232309/Wake_Forest/Bryce_Gilmore.html","1043.8770711180716"
"Jacob Laney","30:26.5","https://www.tfrrs.org/athletes/8583930/North_Carolina/Jacob_Laney.html","1042.8485927174806"
"Titus Kirui","30:26.9","https://www.tfrrs.org/athletes/8593482/Akron/Titus_Kirui.html","1042.39197903231"
"Lezawe Osterink","30:28.0","https://www.tfrrs.org/athletes/8609300/Michigan_State/Lezawe_Osterink.html","1041.137836599086"
"Owen Kelley","30:28.1","https://www.tfrrs.org/athletes/9188734/Mississippi/Owen_Kelley.html","1041.0239358977408"
"Ethan Coleman","30:29.8","https://www.tfrrs.org/athletes/8235118/Virginia_Tech/Ethan_Coleman.html","1039.0904802299353"
"Gustav Bendsen","30:30.6","https://www.tfrrs.org/athletes/8916056/Louisville/Gustav_Bendsen.html","1038.1824820382426"
"Brendan Herger","30:31.0","https://www.tfrrs.org/athletes/8900483/Michigan/Brendan_Herger.html","1037.7289291899897"
"Hunter Jones","30:31.6","https://www.tfrrs.org/athletes/8585458/Wake_Forest/Hunter_Jones.html","1037.0491569962996"
"Aiden Coles","30:32.4","https://www.tfrrs.org/athletes/8264770/Iona/Aiden_Coles.html","1036.1438325898578"
"Gilbert Rono","30:32.6","https://www.tfrrs.org/athletes/8712077/Tulane/Gilbert_Rono.html","1035.917686722121"
"Nolan Clark","30:32.8","https://www.tfrrs.org/athletes/8592506/Michigan/Nolan_Clark.html","1035.6916148832563"
"Tommy Latham","30:33.1","https://www.tfrrs.org/athletes/9175441/North_Carolina/Tommy_Latham.html","1035.3526458584263"
"Paul Specht","30:34.1","https://www.tfrrs.org/athletes/8232310/Wake_Forest/Paul_Specht.html","1034.2239501548258"
"Daelen Ackley","30:34.5","https://www.tfrrs.org/athletes/8237162/Notre_Dame_IN/Daelen_Ackley.html","1033.7729886078205"
"Matt Rankin","30:34.7","https://www.tfrrs.org/athletes/7742085/Iona/Matt_Rankin.html","1033.5476184343875"
"Jack Bowen","30:35.9","https://www.tfrrs.org/athletes/9175440/North_Carolina/Jack__Bowen.html","1032.196943771004"
"Tommy Shaw","30:36.7","https://www.tfrrs.org/athletes/9191022/Georgetown_DC/Tommy_Shaw.html","1031.2979643840883"
"Tommy Rice","30:36.9","https://www.tfrrs.org/athletes/8612163/Tulane/Tommy_Rice.html","1031.0734030424815"
"Evan Bruce","30:36.9","https://www.tfrrs.org/athletes/8613861/Washington_State/Evan__Bruce.html","1031.0734030424815"
"Gitch Hayes","30:37.1","https://www.tfrrs.org/athletes/8230760/North_Carolina/Gitch_Hayes.html","1030.8489150390008"
"Tayson Echohawk","30:37.2","https://www.tfrrs.org/athletes/8672394/Oregon/Tayson_Echohawk.html","1030.7366985290787"
"Kenan Pala","30:39.6","https://www.tfrrs.org/athletes/8236253/Yale/Kenan_Pala.html","1028.0489898982196"
"Gabriel Guzman","30:41.3","https://www.tfrrs.org/athletes/8926997/California_Baptist/Gabriel_Guzman.html","1026.1515516761517"
"Luke Johnson","30:41.8","https://www.tfrrs.org/athletes/9178220/Georgetown_DC/Luke_Johnson.html","1025.5944812748216"
"Bryce Stachewicz","30:42.5","https://www.tfrrs.org/athletes/8587817/Wisconsin/Bryce_Stachewicz.html","1024.8153444910502"
"Caleb Jarema","30:44.0","https://www.tfrrs.org/athletes/8236685/Michigan/Caleb_Jarema.html","1023.1487525274325"
"Conan Harper","30:46.4","https://www.tfrrs.org/athletes/8582928/Iona/Conan_Harper.html","1020.4906490755282"
"Tomas Vega","30:48.1","https://www.tfrrs.org/athletes/8917995/Eastern_Kentucky/Tomas_Vega.html","1018.6140880690691"
"Rogerio Amaral","30:49.7","https://www.tfrrs.org/athletes/7986572/Tulane/Rogerio__Amaral_.html","1016.8526373951472"
"Sebastian Martinez","30:50.3","https://www.tfrrs.org/athletes/8907425/Princeton/Sebastian_Martinez.html","1016.1932711718702"
"Joe Sapone","30:51.5","https://www.tfrrs.org/athletes/8583932/North_Carolina/Joe_Sapone.html","1014.876461283261"
"Zach Van Houten","30:55.5","https://www.tfrrs.org/athletes/7917565/Tulane/Zach_Van_Houten.html","1010.505531400379"
"Isaac Hirshman-Chandler","31:03.9","https://www.tfrrs.org/athletes/9189238/Florida_State/Isaac_Hirshman-Chandler.html","1001.418005717224"
"Kristers Kudlis","31:05.3","https://www.tfrrs.org/athletes/9171954/Georgia/Kristers_Kudlis.html","999.9153422546719"
"Finn Anspach","31:06.4","https://www.tfrrs.org/athletes/9070960/California_Baptist/Finn_Anspach.html","998.7370495516375"
"Baptiste Cartieaux","31:07.3","https://www.tfrrs.org/athletes/9214502/Iona/Baptiste_Cartieaux.html","997.774540337456"
"Vincent Koech","31:08.6","https://www.tfrrs.org/athletes/9192085/Washington_State/Vincent_Koech.html","996.3867037768188"
"Adrian Stuphan","31:09.6","https://www.tfrrs.org/athletes/8587273/Oklahoma/Adrian_Stuphan.html","995.3211066082043"
"Hayden Gray","31:11.1","https://www.tfrrs.org/athletes/9194211/Oklahoma/Hayden_Gray_.html","993.7259131685179"
"Hayden Boaz","31:12.6","https://www.tfrrs.org/athletes/9200846/Princeton/Hayden_Boaz.html","992.134551564283"
"Alazar Teffra","31:17.9","https://www.tfrrs.org/athletes/8585640/Georgetown_DC/Alazar_Teffra.html","986.5422486186899"
"Steven Hergenrother","31:18.0","https://www.tfrrs.org/athletes/8907399/Princeton/Steven_Hergenrother.html","986.4371883436258"
"Luke Alverson","31:19.1","https://www.tfrrs.org/athletes/9166749/Michigan/Luke_Alverson.html","985.2826321079226"
"Spenser Wolf","31:21.3","https://www.tfrrs.org/athletes/8236854/Louisville/Spenser_Wolf.html","982.9795923187404"
"Edwin Klanke","31:31.7","https://www.tfrrs.org/athletes/9163478/Georgetown_DC/Edwin_Klanke.html","972.2010478373194"
"John Shoemaker","31:36.0","https://www.tfrrs.org/athletes/9188736/Mississippi/John_Shoemaker.html","967.796275685354"
"Patrick Lawson","31:37.3","https://www.tfrrs.org/athletes/8628714/Air_Force/Patrick_Lawson.html","966.4704925923065"
"Oliver Smart","31:42.9","https://www.tfrrs.org/athletes/9171956/Georgia/Oliver_Smart.html","960.7904558180807"
"Kade Brownell","31:46.9","https://www.tfrrs.org/athletes/9192087/Washington_State/Kade__Brownell.html","956.763888061066"
"Jack Williams","31:48.9","https://www.tfrrs.org/athletes/7910647/Arkansas/Jack_Williams.html","954.7600896936225"
"Avery Keith","31:49.3","https://www.tfrrs.org/athletes/8907404/Princeton/Avery_Keith.html","954.3600854708553"
"Ethan Aidam","31:53.4","https://www.tfrrs.org/athletes/8623168/Harvard/Ethan__Aidam.html","950.2744952869077"
"Zack Gilbertson","31:54.1","https://www.tfrrs.org/athletes/8610265/Mississippi/Zack_Gilbertson.html","949.5795780788746"
"Jack Moore","32:01.3","https://www.tfrrs.org/athletes/8236850/Louisville/Jack__Moore.html","942.4758854626857"
"Eli Seavey","32:12.0","https://www.tfrrs.org/athletes/8915115/Arkansas/Eli_Seavey.html","932.0653611438281"
"Saketh Rudraraju","32:20.7","https://www.tfrrs.org/athletes/8916762/Air_Force/Saketh_Rudraraju.html","923.7273462841993"
"Ben MacMillan","32:22.4","https://www.tfrrs.org/athletes/8982715/Iona/Ben_MacMillan.html","922.1111505420464"
"Jackson Nolan","32:28.1","https://www.tfrrs.org/athletes/9171228/Louisville/Jackson_Nolan.html","916.7229834349516"
"Logan Seger","32:32.5","https://www.tfrrs.org/athletes/8250256/Oklahoma/Logan_Seger.html","912.595929660846"
"Grant Schroder","32:36.0","https://www.tfrrs.org/athletes/9223954/Harvard/Grant_Schroder.html","909.3329152850755"
"Donovan Bitticks","32:50.3","https://www.tfrrs.org/athletes/8910305/Arkansas/Donovan_Bitticks.html","896.1813418464114"
"Matthew Forrester","33:18.2","https://www.tfrrs.org/athletes/8257716/Butler/Matthew_Forrester.html","871.3300724966655"
"Arashi Hunter","33:24.7","https://www.tfrrs.org/athletes/9223956/Harvard/Arashi_Hunter.html","865.6888657079419"
